TIME[ns],     Itot[uA],      Ie[uA],     Ih[uA],      Ieg[uA],      Ihg[uA] 
2.670000E+00    -5.487535E-01   -2.497077E-01    -2.990459E-01   0.000000E+00   0.000000E+00 
2.680000E+00    -5.453291E-01   -2.470608E-01    -2.982683E-01   0.000000E+00   0.000000E+00 
2.690000E+00    -5.416480E-01   -2.444144E-01    -2.972337E-01   0.000000E+00   0.000000E+00 
2.700000E+00    -5.382233E-01   -2.417671E-01    -2.964562E-01   0.000000E+00   0.000000E+00 
2.710000E+00    -5.349947E-01   -2.395726E-01    -2.954222E-01   0.000000E+00   0.000000E+00 
2.720000E+00    -5.315693E-01   -2.369246E-01    -2.946447E-01   0.000000E+00   0.000000E+00 
2.730000E+00    -5.278878E-01   -2.342774E-01    -2.936104E-01   0.000000E+00   0.000000E+00 
2.740000E+00    -5.244618E-01   -2.316287E-01    -2.928331E-01   0.000000E+00   0.000000E+00 
2.750000E+00    -5.210360E-01   -2.289804E-01    -2.920555E-01   0.000000E+00   0.000000E+00 
2.760000E+00    -5.173531E-01   -2.263315E-01    -2.910215E-01   0.000000E+00   0.000000E+00 
2.770000E+00    -5.139270E-01   -2.236827E-01    -2.902443E-01   0.000000E+00   0.000000E+00 
2.780000E+00    -5.106960E-01   -2.214859E-01    -2.892101E-01   0.000000E+00   0.000000E+00 
2.790000E+00    -5.072691E-01   -2.188361E-01    -2.884330E-01   0.000000E+00   0.000000E+00 
2.800000E+00    -5.035851E-01   -2.161859E-01    -2.873992E-01   0.000000E+00   0.000000E+00 
2.810000E+00    -5.001576E-01   -2.135357E-01    -2.866219E-01   0.000000E+00   0.000000E+00 
2.820000E+00    -4.964729E-01   -2.108850E-01    -2.855879E-01   0.000000E+00   0.000000E+00 
2.830000E+00    -4.930446E-01   -2.082337E-01    -2.848109E-01   0.000000E+00   0.000000E+00 
2.840000E+00    -4.900688E-01   -2.060349E-01    -2.840339E-01   0.000000E+00   0.000000E+00 
2.850000E+00    -4.863830E-01   -2.033829E-01    -2.830000E-01   0.000000E+00   0.000000E+00 
2.860000E+00    -4.829535E-01   -2.007307E-01    -2.822229E-01   0.000000E+00   0.000000E+00 
2.870000E+00    -4.792672E-01   -1.980780E-01    -2.811892E-01   0.000000E+00   0.000000E+00 
2.880000E+00    -4.758370E-01   -1.954248E-01    -2.804122E-01   0.000000E+00   0.000000E+00 
2.890000E+00    -4.721494E-01   -1.927708E-01    -2.793785E-01   0.000000E+00   0.000000E+00 
2.900000E+00    -4.691717E-01   -1.905699E-01    -2.786018E-01   0.000000E+00   0.000000E+00 
2.910000E+00    -4.654832E-01   -1.879151E-01    -2.775681E-01   0.000000E+00   0.000000E+00 
2.920000E+00    -4.620515E-01   -1.852603E-01    -2.767912E-01   0.000000E+00   0.000000E+00 
2.930000E+00    -4.586189E-01   -1.826043E-01    -2.760146E-01   0.000000E+00   0.000000E+00 
2.940000E+00    -4.549300E-01   -1.799489E-01    -2.749810E-01   0.000000E+00   0.000000E+00 
2.950000E+00    -4.514960E-01   -1.772918E-01    -2.742041E-01   0.000000E+00   0.000000E+00 
2.960000E+00    -4.478058E-01   -1.746351E-01    -2.731707E-01   0.000000E+00   0.000000E+00 
2.970000E+00    -4.448240E-01   -1.724299E-01    -2.723942E-01   0.000000E+00   0.000000E+00 
2.980000E+00    -4.411326E-01   -1.697718E-01    -2.713608E-01   0.000000E+00   0.000000E+00 
2.990000E+00    -4.376964E-01   -1.671124E-01    -2.705840E-01   0.000000E+00   0.000000E+00 
3.000000E+00    -4.340042E-01   -1.644535E-01    -2.695508E-01   0.000000E+00   0.000000E+00 
3.010000E+00    -4.305672E-01   -1.617929E-01    -2.687743E-01   0.000000E+00   0.000000E+00 
3.020000E+00    -4.271301E-01   -1.591323E-01    -2.679978E-01   0.000000E+00   0.000000E+00 
3.030000E+00    -4.238878E-01   -1.569232E-01    -2.669646E-01   0.000000E+00   0.000000E+00 
3.040000E+00    -4.204493E-01   -1.542612E-01    -2.661881E-01   0.000000E+00   0.000000E+00 
3.050000E+00    -4.167533E-01   -1.515984E-01    -2.651549E-01   0.000000E+00   0.000000E+00 
3.060000E+00    -4.133135E-01   -1.489349E-01    -2.643786E-01   0.000000E+00   0.000000E+00 
3.070000E+00    -4.096157E-01   -1.462702E-01    -2.633454E-01   0.000000E+00   0.000000E+00 
3.080000E+00    -4.061740E-01   -1.436051E-01    -2.625689E-01   0.000000E+00   0.000000E+00 
3.090000E+00    -4.029282E-01   -1.413921E-01    -2.615360E-01   0.000000E+00   0.000000E+00 
3.100000E+00    -3.994854E-01   -1.387255E-01    -2.607599E-01   0.000000E+00   0.000000E+00 
3.110000E+00    -3.957844E-01   -1.360576E-01    -2.597268E-01   0.000000E+00   0.000000E+00 
3.120000E+00    -3.923393E-01   -1.333889E-01    -2.589505E-01   0.000000E+00   0.000000E+00 
3.130000E+00    -3.888944E-01   -1.307200E-01    -2.581744E-01   0.000000E+00   0.000000E+00 
3.140000E+00    -3.851913E-01   -1.280497E-01    -2.571416E-01   0.000000E+00   0.000000E+00 
3.150000E+00    -3.821972E-01   -1.258316E-01    -2.563655E-01   0.000000E+00   0.000000E+00 
3.160000E+00    -3.784917E-01   -1.231590E-01    -2.553326E-01   0.000000E+00   0.000000E+00 
3.170000E+00    -3.750434E-01   -1.204867E-01    -2.545567E-01   0.000000E+00   0.000000E+00 
3.180000E+00    -3.713360E-01   -1.178123E-01    -2.535238E-01   0.000000E+00   0.000000E+00 
3.190000E+00    -3.678855E-01   -1.151377E-01    -2.527478E-01   0.000000E+00   0.000000E+00 
3.200000E+00    -3.641764E-01   -1.124612E-01    -2.517152E-01   0.000000E+00   0.000000E+00 
3.210000E+00    -3.607238E-01   -1.097847E-01    -2.509391E-01   0.000000E+00   0.000000E+00 
3.220000E+00    -3.577222E-01   -1.075588E-01    -2.501634E-01   0.000000E+00   0.000000E+00 
3.230000E+00    -3.540108E-01   -1.048799E-01    -2.491309E-01   0.000000E+00   0.000000E+00 
3.240000E+00    -3.505546E-01   -1.021996E-01    -2.483550E-01   0.000000E+00   0.000000E+00 
3.250000E+00    -3.468408E-01   -9.951857E-02    -2.473223E-01   0.000000E+00   0.000000E+00 
3.260000E+00    -3.433823E-01   -9.683568E-02    -2.465466E-01   0.000000E+00   0.000000E+00 
3.270000E+00    -3.396667E-01   -9.415239E-02    -2.455143E-01   0.000000E+00   0.000000E+00 
3.280000E+00    -3.366587E-01   -9.192015E-02    -2.447385E-01   0.000000E+00   0.000000E+00 
3.290000E+00    -3.329405E-01   -8.923453E-02    -2.437060E-01   0.000000E+00   0.000000E+00 
3.300000E+00    -3.294777E-01   -8.654733E-02    -2.429304E-01   0.000000E+00   0.000000E+00 
3.310000E+00    -3.257570E-01   -8.385894E-02    -2.418980E-01   0.000000E+00   0.000000E+00 
3.320000E+00    -3.222918E-01   -8.116938E-02    -2.411224E-01   0.000000E+00   0.000000E+00 
3.330000E+00    -3.188258E-01   -7.847886E-02    -2.403470E-01   0.000000E+00   0.000000E+00 
3.340000E+00    -3.155544E-01   -7.623976E-02    -2.393147E-01   0.000000E+00   0.000000E+00 
3.350000E+00    -3.120860E-01   -7.354678E-02    -2.385392E-01   0.000000E+00   0.000000E+00 
3.360000E+00    -3.083594E-01   -7.085229E-02    -2.375071E-01   0.000000E+00   0.000000E+00 
3.370000E+00    -3.048887E-01   -6.815712E-02    -2.367316E-01   0.000000E+00   0.000000E+00 
3.380000E+00    -3.011596E-01   -6.546034E-02    -2.356993E-01   0.000000E+00   0.000000E+00 
3.390000E+00    -2.976871E-01   -6.276310E-02    -2.349240E-01   0.000000E+00   0.000000E+00 
3.400000E+00    -2.944086E-01   -6.051658E-02    -2.338921E-01   0.000000E+00   0.000000E+00 
3.410000E+00    -2.909333E-01   -5.781654E-02    -2.331167E-01   0.000000E+00   0.000000E+00 
3.420000E+00    -2.874566E-01   -5.511533E-02    -2.323413E-01   0.000000E+00   0.000000E+00 
3.430000E+00    -2.837225E-01   -5.241312E-02    -2.313094E-01   0.000000E+00   0.000000E+00 
3.440000E+00    -2.802443E-01   -4.971004E-02    -2.305342E-01   0.000000E+00   0.000000E+00 
3.450000E+00    -2.765075E-01   -4.700521E-02    -2.295023E-01   0.000000E+00   0.000000E+00 
3.460000E+00    -2.730272E-01   -4.430001E-02    -2.287272E-01   0.000000E+00   0.000000E+00 
3.470000E+00    -2.697412E-01   -4.204589E-02    -2.276954E-01   0.000000E+00   0.000000E+00 
3.480000E+00    -2.662590E-01   -3.933881E-02    -2.269202E-01   0.000000E+00   0.000000E+00 
3.490000E+00    -2.625187E-01   -3.663028E-02    -2.258884E-01   0.000000E+00   0.000000E+00 
3.500000E+00    -2.590345E-01   -3.392106E-02    -2.251134E-01   0.000000E+00   0.000000E+00 
3.510000E+00    -2.552923E-01   -3.121080E-02    -2.240815E-01   0.000000E+00   0.000000E+00 
3.520000E+00    -2.518067E-01   -2.850001E-02    -2.233067E-01   0.000000E+00   0.000000E+00 
3.530000E+00    -2.487729E-01   -2.624100E-02    -2.225319E-01   0.000000E+00   0.000000E+00 
3.540000E+00    -2.450288E-01   -2.352869E-02    -2.215001E-01   0.000000E+00   0.000000E+00 
3.550000E+00    -2.415404E-01   -2.081533E-02    -2.207251E-01   0.000000E+00   0.000000E+00 
3.560000E+00    -2.377953E-01   -1.810172E-02    -2.196936E-01   0.000000E+00   0.000000E+00 
3.570000E+00    -2.343064E-01   -1.538747E-02    -2.189189E-01   0.000000E+00   0.000000E+00 
3.580000E+00    -2.305602E-01   -1.267288E-02    -2.178873E-01   0.000000E+00   0.000000E+00 
3.590000E+00    -2.275230E-01   -1.041047E-02    -2.171125E-01   0.000000E+00   0.000000E+00 
3.600000E+00    -2.237761E-01   -7.695090E-03    -2.160810E-01   0.000000E+00   0.000000E+00 
3.610000E+00    -2.202856E-01   -4.979303E-03    -2.153063E-01   0.000000E+00   0.000000E+00 
3.620000E+00    -2.167950E-01   -2.263389E-03    -2.145316E-01   0.000000E+00   0.000000E+00 
3.630000E+00    -2.135004E-01   0.000000E+00    -2.135004E-01   0.000000E+00   0.000000E+00 
3.640000E+00    -2.127257E-01   0.000000E+00    -2.127257E-01   0.000000E+00   0.000000E+00 
3.650000E+00    -2.116944E-01   0.000000E+00    -2.116944E-01   0.000000E+00   0.000000E+00 
3.660000E+00    -2.109200E-01   0.000000E+00    -2.109200E-01   0.000000E+00   0.000000E+00 
3.670000E+00    -2.098886E-01   0.000000E+00    -2.098886E-01   0.000000E+00   0.000000E+00 
3.680000E+00    -2.091141E-01   0.000000E+00    -2.091141E-01   0.000000E+00   0.000000E+00 
3.690000E+00    -2.080829E-01   0.000000E+00    -2.080829E-01   0.000000E+00   0.000000E+00 
3.700000E+00    -2.073086E-01   0.000000E+00    -2.073086E-01   0.000000E+00   0.000000E+00 
3.710000E+00    -2.062774E-01   0.000000E+00    -2.062774E-01   0.000000E+00   0.000000E+00 
3.720000E+00    -2.055030E-01   0.000000E+00    -2.055030E-01   0.000000E+00   0.000000E+00 
3.730000E+00    -2.047286E-01   0.000000E+00    -2.047286E-01   0.000000E+00   0.000000E+00 
3.740000E+00    -2.036975E-01   0.000000E+00    -2.036975E-01   0.000000E+00   0.000000E+00 
3.750000E+00    -2.029233E-01   0.000000E+00    -2.029233E-01   0.000000E+00   0.000000E+00 
3.760000E+00    -2.018924E-01   0.000000E+00    -2.018924E-01   0.000000E+00   0.000000E+00 
3.770000E+00    -2.011181E-01   0.000000E+00    -2.011181E-01   0.000000E+00   0.000000E+00 
3.780000E+00    -2.000871E-01   0.000000E+00    -2.000871E-01   0.000000E+00   0.000000E+00 
3.790000E+00    -1.993131E-01   0.000000E+00    -1.993131E-01   0.000000E+00   0.000000E+00 
3.800000E+00    -1.982821E-01   0.000000E+00    -1.982821E-01   0.000000E+00   0.000000E+00 
3.810000E+00    -1.975078E-01   0.000000E+00    -1.975078E-01   0.000000E+00   0.000000E+00 
3.820000E+00    -1.964771E-01   0.000000E+00    -1.964771E-01   0.000000E+00   0.000000E+00 
3.830000E+00    -1.957031E-01   0.000000E+00    -1.957031E-01   0.000000E+00   0.000000E+00 
3.840000E+00    -1.949291E-01   0.000000E+00    -1.949291E-01   0.000000E+00   0.000000E+00 
3.850000E+00    -1.938982E-01   0.000000E+00    -1.938982E-01   0.000000E+00   0.000000E+00 
3.860000E+00    -1.931243E-01   0.000000E+00    -1.931243E-01   0.000000E+00   0.000000E+00 
3.870000E+00    -1.920936E-01   0.000000E+00    -1.920936E-01   0.000000E+00   0.000000E+00 
3.880000E+00    -1.913197E-01   0.000000E+00    -1.913197E-01   0.000000E+00   0.000000E+00 
3.890000E+00    -1.902892E-01   0.000000E+00    -1.902892E-01   0.000000E+00   0.000000E+00 
3.900000E+00    -1.895153E-01   0.000000E+00    -1.895153E-01   0.000000E+00   0.000000E+00 
3.910000E+00    -1.884846E-01   0.000000E+00    -1.884846E-01   0.000000E+00   0.000000E+00 
3.920000E+00    -1.877109E-01   0.000000E+00    -1.877109E-01   0.000000E+00   0.000000E+00 
3.930000E+00    -1.866804E-01   0.000000E+00    -1.866804E-01   0.000000E+00   0.000000E+00 
3.940000E+00    -1.859065E-01   0.000000E+00    -1.859065E-01   0.000000E+00   0.000000E+00 
3.950000E+00    -1.851329E-01   0.000000E+00    -1.851329E-01   0.000000E+00   0.000000E+00 
3.960000E+00    -1.841025E-01   0.000000E+00    -1.841025E-01   0.000000E+00   0.000000E+00 
3.970000E+00    -1.833288E-01   0.000000E+00    -1.833288E-01   0.000000E+00   0.000000E+00 
3.980000E+00    -1.822983E-01   0.000000E+00    -1.822983E-01   0.000000E+00   0.000000E+00 
3.990000E+00    -1.815248E-01   0.000000E+00    -1.815248E-01   0.000000E+00   0.000000E+00 
4.000000E+00    -1.804945E-01   0.000000E+00    -1.804945E-01   0.000000E+00   0.000000E+00 
4.010000E+00    -1.797209E-01   0.000000E+00    -1.797209E-01   0.000000E+00   0.000000E+00 
4.020000E+00    -1.786906E-01   0.000000E+00    -1.786906E-01   0.000000E+00   0.000000E+00 
4.030000E+00    -1.779171E-01   0.000000E+00    -1.779171E-01   0.000000E+00   0.000000E+00 
4.040000E+00    -1.771436E-01   0.000000E+00    -1.771436E-01   0.000000E+00   0.000000E+00 
4.050000E+00    -1.761134E-01   0.000000E+00    -1.761134E-01   0.000000E+00   0.000000E+00 
4.060000E+00    -1.753400E-01   0.000000E+00    -1.753400E-01   0.000000E+00   0.000000E+00 
4.070000E+00    -1.743098E-01   0.000000E+00    -1.743098E-01   0.000000E+00   0.000000E+00 
4.080000E+00    -1.735365E-01   0.000000E+00    -1.735365E-01   0.000000E+00   0.000000E+00 
4.090000E+00    -1.725065E-01   0.000000E+00    -1.725065E-01   0.000000E+00   0.000000E+00 
4.100000E+00    -1.717331E-01   0.000000E+00    -1.717331E-01   0.000000E+00   0.000000E+00 
4.110000E+00    -1.707029E-01   0.000000E+00    -1.707029E-01   0.000000E+00   0.000000E+00 
4.120000E+00    -1.699298E-01   0.000000E+00    -1.699298E-01   0.000000E+00   0.000000E+00 
4.130000E+00    -1.688999E-01   0.000000E+00    -1.688999E-01   0.000000E+00   0.000000E+00 
4.140000E+00    -1.681266E-01   0.000000E+00    -1.681266E-01   0.000000E+00   0.000000E+00 
4.150000E+00    -1.673534E-01   0.000000E+00    -1.673534E-01   0.000000E+00   0.000000E+00 
4.160000E+00    -1.663235E-01   0.000000E+00    -1.663235E-01   0.000000E+00   0.000000E+00 
4.170000E+00    -1.655504E-01   0.000000E+00    -1.655504E-01   0.000000E+00   0.000000E+00 
4.180000E+00    -1.645206E-01   0.000000E+00    -1.645206E-01   0.000000E+00   0.000000E+00 
4.190000E+00    -1.637475E-01   0.000000E+00    -1.637475E-01   0.000000E+00   0.000000E+00 
4.200000E+00    -1.627177E-01   0.000000E+00    -1.627177E-01   0.000000E+00   0.000000E+00 
4.210000E+00    -1.619447E-01   0.000000E+00    -1.619447E-01   0.000000E+00   0.000000E+00 
4.220000E+00    -1.609150E-01   0.000000E+00    -1.609150E-01   0.000000E+00   0.000000E+00 
4.230000E+00    -1.601420E-01   0.000000E+00    -1.601420E-01   0.000000E+00   0.000000E+00 
4.240000E+00    -1.591122E-01   0.000000E+00    -1.591122E-01   0.000000E+00   0.000000E+00 
4.250000E+00    -1.583393E-01   0.000000E+00    -1.583393E-01   0.000000E+00   0.000000E+00 
4.260000E+00    -1.575665E-01   0.000000E+00    -1.575665E-01   0.000000E+00   0.000000E+00 
4.270000E+00    -1.565368E-01   0.000000E+00    -1.565368E-01   0.000000E+00   0.000000E+00 
4.280000E+00    -1.557639E-01   0.000000E+00    -1.557639E-01   0.000000E+00   0.000000E+00 
4.290000E+00    -1.547343E-01   0.000000E+00    -1.547343E-01   0.000000E+00   0.000000E+00 
4.300000E+00    -1.539616E-01   0.000000E+00    -1.539616E-01   0.000000E+00   0.000000E+00 
4.310000E+00    -1.529320E-01   0.000000E+00    -1.529320E-01   0.000000E+00   0.000000E+00 
4.320000E+00    -1.521593E-01   0.000000E+00    -1.521593E-01   0.000000E+00   0.000000E+00 
4.330000E+00    -1.511298E-01   0.000000E+00    -1.511298E-01   0.000000E+00   0.000000E+00 
4.340000E+00    -1.503571E-01   0.000000E+00    -1.503571E-01   0.000000E+00   0.000000E+00 
4.350000E+00    -1.493277E-01   0.000000E+00    -1.493277E-01   0.000000E+00   0.000000E+00 
4.360000E+00    -1.485550E-01   0.000000E+00    -1.485550E-01   0.000000E+00   0.000000E+00 
4.370000E+00    -1.477823E-01   0.000000E+00    -1.477823E-01   0.000000E+00   0.000000E+00 
4.380000E+00    -1.467530E-01   0.000000E+00    -1.467530E-01   0.000000E+00   0.000000E+00 
4.390000E+00    -1.459805E-01   0.000000E+00    -1.459805E-01   0.000000E+00   0.000000E+00 
4.400000E+00    -1.449511E-01   0.000000E+00    -1.449511E-01   0.000000E+00   0.000000E+00 
4.410000E+00    -1.441785E-01   0.000000E+00    -1.441785E-01   0.000000E+00   0.000000E+00 
4.420000E+00    -1.431493E-01   0.000000E+00    -1.431493E-01   0.000000E+00   0.000000E+00 
4.430000E+00    -1.423769E-01   0.000000E+00    -1.423769E-01   0.000000E+00   0.000000E+00 
4.440000E+00    -1.413476E-01   0.000000E+00    -1.413476E-01   0.000000E+00   0.000000E+00 
4.450000E+00    -1.405752E-01   0.000000E+00    -1.405752E-01   0.000000E+00   0.000000E+00 
4.460000E+00    -1.395460E-01   0.000000E+00    -1.395460E-01   0.000000E+00   0.000000E+00 
4.470000E+00    -1.387736E-01   0.000000E+00    -1.387736E-01   0.000000E+00   0.000000E+00 
4.480000E+00    -1.377444E-01   0.000000E+00    -1.377444E-01   0.000000E+00   0.000000E+00 
4.490000E+00    -1.369721E-01   0.000000E+00    -1.369721E-01   0.000000E+00   0.000000E+00 
4.500000E+00    -1.361997E-01   0.000000E+00    -1.361997E-01   0.000000E+00   0.000000E+00 
4.510000E+00    -1.351707E-01   0.000000E+00    -1.351707E-01   0.000000E+00   0.000000E+00 
4.520000E+00    -1.343985E-01   0.000000E+00    -1.343985E-01   0.000000E+00   0.000000E+00 
4.530000E+00    -1.333694E-01   0.000000E+00    -1.333694E-01   0.000000E+00   0.000000E+00 
4.540000E+00    -1.325971E-01   0.000000E+00    -1.325971E-01   0.000000E+00   0.000000E+00 
4.550000E+00    -1.315682E-01   0.000000E+00    -1.315682E-01   0.000000E+00   0.000000E+00 
4.560000E+00    -1.307960E-01   0.000000E+00    -1.307960E-01   0.000000E+00   0.000000E+00 
4.570000E+00    -1.297671E-01   0.000000E+00    -1.297671E-01   0.000000E+00   0.000000E+00 
4.580000E+00    -1.289949E-01   0.000000E+00    -1.289949E-01   0.000000E+00   0.000000E+00 
4.590000E+00    -1.279661E-01   0.000000E+00    -1.279661E-01   0.000000E+00   0.000000E+00 
4.600000E+00    -1.271940E-01   0.000000E+00    -1.271940E-01   0.000000E+00   0.000000E+00 
4.610000E+00    -1.264219E-01   0.000000E+00    -1.264219E-01   0.000000E+00   0.000000E+00 
4.620000E+00    -1.253931E-01   0.000000E+00    -1.253931E-01   0.000000E+00   0.000000E+00 
4.630000E+00    -1.246210E-01   0.000000E+00    -1.246210E-01   0.000000E+00   0.000000E+00 
4.640000E+00    -1.235923E-01   0.000000E+00    -1.235923E-01   0.000000E+00   0.000000E+00 
4.650000E+00    -1.228204E-01   0.000000E+00    -1.228204E-01   0.000000E+00   0.000000E+00 
4.660000E+00    -1.217916E-01   0.000000E+00    -1.217916E-01   0.000000E+00   0.000000E+00 
4.670000E+00    -1.210195E-01   0.000000E+00    -1.210195E-01   0.000000E+00   0.000000E+00 
4.680000E+00    -1.199909E-01   0.000000E+00    -1.199909E-01   0.000000E+00   0.000000E+00 
4.690000E+00    -1.192191E-01   0.000000E+00    -1.192191E-01   0.000000E+00   0.000000E+00 
4.700000E+00    -1.181904E-01   0.000000E+00    -1.181904E-01   0.000000E+00   0.000000E+00 
4.710000E+00    -1.174184E-01   0.000000E+00    -1.174184E-01   0.000000E+00   0.000000E+00 
4.720000E+00    -1.166466E-01   0.000000E+00    -1.166466E-01   0.000000E+00   0.000000E+00 
4.730000E+00    -1.156180E-01   0.000000E+00    -1.156180E-01   0.000000E+00   0.000000E+00 
4.740000E+00    -1.148462E-01   0.000000E+00    -1.148462E-01   0.000000E+00   0.000000E+00 
4.750000E+00    -1.138177E-01   0.000000E+00    -1.138177E-01   0.000000E+00   0.000000E+00 
4.760000E+00    -1.130459E-01   0.000000E+00    -1.130459E-01   0.000000E+00   0.000000E+00 
4.770000E+00    -1.120174E-01   0.000000E+00    -1.120174E-01   0.000000E+00   0.000000E+00 
4.780000E+00    -1.112457E-01   0.000000E+00    -1.112457E-01   0.000000E+00   0.000000E+00 
4.790000E+00    -1.102172E-01   0.000000E+00    -1.102172E-01   0.000000E+00   0.000000E+00 
4.800000E+00    -1.094454E-01   0.000000E+00    -1.094454E-01   0.000000E+00   0.000000E+00 
4.810000E+00    -1.084170E-01   0.000000E+00    -1.084170E-01   0.000000E+00   0.000000E+00 
4.820000E+00    -1.076454E-01   0.000000E+00    -1.076454E-01   0.000000E+00   0.000000E+00 
4.830000E+00    -1.066170E-01   0.000000E+00    -1.066170E-01   0.000000E+00   0.000000E+00 
4.840000E+00    -1.058453E-01   0.000000E+00    -1.058453E-01   0.000000E+00   0.000000E+00 
4.850000E+00    -1.050738E-01   0.000000E+00    -1.050738E-01   0.000000E+00   0.000000E+00 
4.860000E+00    -1.040455E-01   0.000000E+00    -1.040455E-01   0.000000E+00   0.000000E+00 
4.870000E+00    -1.032739E-01   0.000000E+00    -1.032739E-01   0.000000E+00   0.000000E+00 
4.880000E+00    -1.022456E-01   0.000000E+00    -1.022456E-01   0.000000E+00   0.000000E+00 
4.890000E+00    -1.014740E-01   0.000000E+00    -1.014740E-01   0.000000E+00   0.000000E+00 
4.900000E+00    -1.004458E-01   0.000000E+00    -1.004458E-01   0.000000E+00   0.000000E+00 
4.910000E+00    -9.967431E-02   0.000000E+00    -9.967431E-02   0.000000E+00   0.000000E+00 
4.920000E+00    -9.864607E-02   0.000000E+00    -9.864607E-02   0.000000E+00   0.000000E+00 
4.930000E+00    -9.787456E-02   0.000000E+00    -9.787456E-02   0.000000E+00   0.000000E+00 
4.940000E+00    -9.684642E-02   0.000000E+00    -9.684642E-02   0.000000E+00   0.000000E+00 
4.950000E+00    -9.607504E-02   0.000000E+00    -9.607504E-02   0.000000E+00   0.000000E+00 
4.960000E+00    -9.504690E-02   0.000000E+00    -9.504690E-02   0.000000E+00   0.000000E+00 
4.970000E+00    -9.427546E-02   0.000000E+00    -9.427546E-02   0.000000E+00   0.000000E+00 
4.980000E+00    -9.350415E-02   0.000000E+00    -9.350415E-02   0.000000E+00   0.000000E+00 
4.990000E+00    -9.247609E-02   0.000000E+00    -9.247609E-02   0.000000E+00   0.000000E+00 
5.000000E+00    -9.170475E-02   0.000000E+00    -9.170475E-02   0.000000E+00   0.000000E+00 
5.010000E+00    -9.067666E-02   0.000000E+00    -9.067666E-02   0.000000E+00   0.000000E+00 
5.020000E+00    -8.990535E-02   0.000000E+00    -8.990535E-02   0.000000E+00   0.000000E+00 
5.030000E+00    -8.887734E-02   0.000000E+00    -8.887734E-02   0.000000E+00   0.000000E+00 
5.040000E+00    -8.810608E-02   0.000000E+00    -8.810608E-02   0.000000E+00   0.000000E+00 
5.050000E+00    -8.707806E-02   0.000000E+00    -8.707806E-02   0.000000E+00   0.000000E+00 
5.060000E+00    -8.630679E-02   0.000000E+00    -8.630679E-02   0.000000E+00   0.000000E+00 
5.070000E+00    -8.527887E-02   0.000000E+00    -8.527887E-02   0.000000E+00   0.000000E+00 
5.080000E+00    -8.450771E-02   0.000000E+00    -8.450771E-02   0.000000E+00   0.000000E+00 
5.090000E+00    -8.347971E-02   0.000000E+00    -8.347971E-02   0.000000E+00   0.000000E+00 
5.100000E+00    -8.270851E-02   0.000000E+00    -8.270851E-02   0.000000E+00   0.000000E+00 
5.110000E+00    -8.193740E-02   0.000000E+00    -8.193740E-02   0.000000E+00   0.000000E+00 
5.120000E+00    -8.090953E-02   0.000000E+00    -8.090953E-02   0.000000E+00   0.000000E+00 
5.130000E+00    -8.013838E-02   0.000000E+00    -8.013838E-02   0.000000E+00   0.000000E+00 
5.140000E+00    -7.911050E-02   0.000000E+00    -7.911050E-02   0.000000E+00   0.000000E+00 
5.150000E+00    -7.833943E-02   0.000000E+00    -7.833943E-02   0.000000E+00   0.000000E+00 
5.160000E+00    -7.731160E-02   0.000000E+00    -7.731160E-02   0.000000E+00   0.000000E+00 
5.170000E+00    -7.654054E-02   0.000000E+00    -7.654054E-02   0.000000E+00   0.000000E+00 
5.180000E+00    -7.551274E-02   0.000000E+00    -7.551274E-02   0.000000E+00   0.000000E+00 
5.190000E+00    -7.474170E-02   0.000000E+00    -7.474170E-02   0.000000E+00   0.000000E+00 
5.200000E+00    -7.371393E-02   0.000000E+00    -7.371393E-02   0.000000E+00   0.000000E+00 
5.210000E+00    -7.294295E-02   0.000000E+00    -7.294295E-02   0.000000E+00   0.000000E+00 
5.220000E+00    -7.191518E-02   0.000000E+00    -7.191518E-02   0.000000E+00   0.000000E+00 
5.230000E+00    -7.114418E-02   0.000000E+00    -7.114418E-02   0.000000E+00   0.000000E+00 
5.240000E+00    -7.011649E-02   0.000000E+00    -7.011649E-02   0.000000E+00   0.000000E+00 
5.250000E+00    -6.934557E-02   0.000000E+00    -6.934557E-02   0.000000E+00   0.000000E+00 
5.260000E+00    -6.857462E-02   0.000000E+00    -6.857462E-02   0.000000E+00   0.000000E+00 
5.270000E+00    -6.754691E-02   0.000000E+00    -6.754691E-02   0.000000E+00   0.000000E+00 
5.280000E+00    -6.677604E-02   0.000000E+00    -6.677604E-02   0.000000E+00   0.000000E+00 
5.290000E+00    -6.574840E-02   0.000000E+00    -6.574840E-02   0.000000E+00   0.000000E+00 
5.300000E+00    -6.497751E-02   0.000000E+00    -6.497751E-02   0.000000E+00   0.000000E+00 
5.310000E+00    -6.394991E-02   0.000000E+00    -6.394991E-02   0.000000E+00   0.000000E+00 
5.320000E+00    -6.317905E-02   0.000000E+00    -6.317905E-02   0.000000E+00   0.000000E+00 
5.330000E+00    -6.215148E-02   0.000000E+00    -6.215148E-02   0.000000E+00   0.000000E+00 
5.340000E+00    -6.138066E-02   0.000000E+00    -6.138066E-02   0.000000E+00   0.000000E+00 
5.350000E+00    -6.035308E-02   0.000000E+00    -6.035308E-02   0.000000E+00   0.000000E+00 
5.360000E+00    -5.958226E-02   0.000000E+00    -5.958226E-02   0.000000E+00   0.000000E+00 
5.370000E+00    -5.855474E-02   0.000000E+00    -5.855474E-02   0.000000E+00   0.000000E+00 
