TIME[ns],    Itot[uA],
945.415    -2.48089e+121
947.663    -7.73719e+63
949.911    1.13299e+63
960.173    -5.249e+65
969.476    1.84907e+64
970.602    1.90557e+64
972.431    1.99542e+64
974.153    -2.95438e+65
975.685    -2.95232e+65
977.281    -2.95024e+65
979.13    -3.41211e+65
981.401    -3.41266e+65
983.67    -3.43348e+65
985.94    -3.43416e+65
988.209    -2.96538e+65
990.479    -2.96252e+65
992.746    2.69484e+64
995.014    2.79252e+64
996.246    -3.18111e+65
997.461    -3.18118e+65
998.814    -3.18125e+65
1000.29    -3.18133e+65
1001.86    -3.18141e+65
1003.47    -3.18149e+65
1005.63    5.34471e+64
1007.67    -1.81532e+65
1009.52    6.5945e+64
1011.17    -1.01675e+65
1012.74    6.00797e+64
1014.89    -1.45345e+65
1017.04    3.78238e+64
1019.19    -8.5231e+64
1021.33    2.4159e+64
1022.44    4.09197e+64
1023.57    2.04424e+64
1024.7    3.41245e+64
1027.05    -9.66985e+64
1029.41    1.3679e+64
1031.05    1.4455e+64
1032.71    7.06593e+63
1034.36    1.28092e+64
1036.01    3.11962e+63
1038.32    -4.64843e+64
1040.63    -1.10485e+63
1042.94    -2.00068e+64
1045.25    -3.54348e+63
1046.43    7.71566e+64
1048.29    -5.47072e+64
1050.28    4.12807e+64
1052.47    -5.10161e+64
1054.78    1.36537e+64
1057.09    -2.68133e+64
1058.66    6.60994e+64
1059.98    -2.71718e+63
1062.33    -2.81477e+64
1063.45    6.41462e+64
1064.88    -1.63445e+64
1066.42    4.33942e+64
1068.06    -2.33023e+64
1070.32    -2.26876e+64
1072.59    -1.48455e+64
1074.86    -8.82255e+63
1077.13    -1.05436e+64
1079.52    -1.05102e+64
1080.88    6.97561e+64
1083.23    -7.74058e+64
1085.6    2.83348e+64
1087.96    -3.31529e+64
1090.33    9.60709e+63
1092.52    -1.18187e+62
1094.46    2.03997e+64
1096.64    -1.43086e+64
1098.82    7.90878e+63
1101    -4.61494e+63
1103.17    1.52567e+63
1104.33    7.47366e+64
1105.46    2.47033e+63
1106.58    6.70713e+64
1108.93    -1.0131e+65
1111.29    3.44683e+64
1113.64    -5.07955e+64
1116    1.90453e+64
1118.36    -2.66987e+64
1120.71    1.18714e+64
1123.07    -1.54294e+64
1125.42    8.56144e+63
1127.78    -1.02095e+64
1130.13    7.65347e+63
1132.47    -7.82772e+63
1134.82    6.63481e+63
1137.17    -6.72628e+63
1139.51    6.16923e+63
1141.86    -6.21752e+63
1144.21    5.95645e+63
1146.55    -5.98268e+63
1147.71    7.35414e+64
1149.16    -1.01907e+64
1150.69    4.90431e+64
1152.94    -5.99351e+64
1155.19    2.15599e+64
1157.45    -2.82387e+64
1159.71    7.45754e+63
1164.1    -1.64453e+65
1210.43    -3.14738e+65
1212.81    -2.87832e+65
1215.07    -2.8781e+65
1217.33    1.33464e+64
1219.59    1.36038e+64
1221.85    -3.13244e+65
1224.03    -3.13244e+65
1226.29    -3.13244e+65
1228.55    -3.13244e+65
1230.81    -3.11379e+65
