TIME[ns],    Itot[uA],
3.37703    -0.407169
3.38282    -0.406674
3.3886    -0.407632
3.39438    -0.406548
3.40016    -0.406243
3.40595    -0.406989
3.41173    -0.406089
3.41751    -0.407691
3.42329    -0.406598
3.42908    -0.405594
3.43486    -0.406689
3.44064    -0.405496
3.44642    -0.405037
3.4522    -0.405983
3.45799    -0.404895
3.46377    -0.404007
3.46955    -0.405323
3.47533    -0.404415
3.48112    -0.405974
3.4869    -0.404671
3.49268    -0.403899
3.49846    -0.404822
3.50425    -0.403721
3.51003    -0.403359
3.51581    -0.404114
3.52159    -0.403213
3.52737    -0.404999
3.53316    -0.403639
3.53894    -0.40269
3.54472    -0.403711
3.5505    -0.402567
3.55629    -0.402062
3.56207    -0.402907
3.56785    -0.401937
3.57363    -0.401373
3.57942    -0.402323
3.5852    -0.401402
3.59098    -0.402942
3.59676    -0.40179
3.60254    -0.400931
3.60833    -0.40175
3.61411    -0.400726
3.61989    -0.400194
3.62567    -0.401031
3.63146    -0.40012
3.63724    -0.398994
3.64302    -0.400512
3.6488    -0.399614
3.65459    -0.401124
3.66037    -0.399407
3.66615    -0.3991
3.67193    -0.399789
3.67771    -0.398777
3.6835    -0.398271
3.68928    -0.399199
3.69506    -0.398303
3.70084    -0.400011
3.70663    -0.39869
3.71241    -0.397782
3.71819    -0.398752
3.72397    -0.397588
3.72976    -0.397209
3.73554    -0.397848
3.74132    -0.396987
3.7471    -0.396449
3.75288    -0.397329
3.75867    -0.396428
3.76445    -0.397877
3.77023    -0.396823
3.77601    -0.395905
3.7818    -0.396822
3.78758    -0.395759
3.79336    -0.395196
3.79914    -0.396012
3.80493    -0.395147
3.81071    -0.397124
3.81649    -0.395544
3.82227    -0.394598
3.82805    -0.395637
3.83384    -0.395007
3.83962    -0.393825
3.8454    -0.394702
3.85118    -0.393831
3.85697    -0.393378
3.86275    -0.394167
3.86853    -0.393318
3.87431    -0.39494
3.8801    -0.393693
3.88588    -0.392649
3.89166    -0.393675
3.89744    -0.392671
3.90322    -0.39199
3.90901    -0.392894
3.91479    -0.391991
3.92057    -0.391325
3.92635    -0.392376
3.93214    -0.391432
3.93792    -0.39281
3.9437    -0.391876
3.94948    -0.390713
3.95527    -0.39185
3.96105    -0.390767
3.96683    -0.390041
3.97261    -0.391062
3.97839    -0.39017
3.98418    -0.39199
3.98996    -0.390631
3.99574    -0.389543
4.00152    -0.390612
4.00731    -0.390149
4.01309    -0.389043
4.01887    -0.390133
4.02465    -0.388937
4.03044    -0.388347
4.03622    -0.389458
4.042    -0.38832
4.04778    -0.390054
4.05356    -0.38894
4.05935    -0.3878
4.06513    -0.388854
4.07091    -0.387893
4.07669    -0.387264
4.08248    -0.3882
4.08826    -0.387262
4.09404    -0.3867
4.09982    -0.387729
4.10561    -0.386658
4.11139    -0.388107
4.11717    -0.387002
4.12295    -0.386228
4.12873    -0.38718
4.13452    -0.386244
4.1403    -0.385495
4.14608    -0.386537
4.15186    -0.385502
4.15765    -0.387508
4.16343    -0.385848
4.16921    -0.385049
4.17499    -0.386043
4.18078    -0.385332
4.18656    -0.384444
4.19234    -0.385595
4.19812    -0.3843
4.2039    -0.383833
4.20969    -0.384865
4.21547    -0.383861
4.22125    -0.385471
4.22703    -0.384138
4.23282    -0.383401
4.2386    -0.384357
4.24438    -0.383526
4.25016    -0.382798
4.25594    -0.383709
4.26173    -0.38266
4.26751    -0.381829
4.27329    -0.382956
4.27907    -0.38215
4.28486    -0.383636
4.29064    -0.382448
4.29642    -0.381586
4.3022    -0.382711
4.30799    -0.381584
4.31377    -0.380935
4.31955    -0.3817
4.32533    -0.380966
4.33111    -0.383217
4.3369    -0.381254
4.34268    -0.380378
4.34846    -0.381917
4.35424    -0.380303
4.36003    -0.379926
4.36581    -0.380964
4.37159    -0.379728
4.37737    -0.378917
4.38315    -0.380026
4.38894    -0.379248
4.39472    -0.380905
4.4005    -0.379273
4.40628    -0.37865
4.41207    -0.379783
4.41785    -0.378657
4.42363    -0.378013
4.42941    -0.378791
4.4352    -0.37803
4.44098    -0.377237
4.44676    -0.378299
4.45254    -0.37743
4.45832    -0.378974
4.46411    -0.377592
4.46989    -0.376809
4.47567    -0.377641
4.48145    -0.376928
4.48724    -0.376131
4.49302    -0.377059
4.4988    -0.376309
4.50458    -0.378581
4.51037    -0.376347
4.51615    -0.375553
4.52193    -0.377086
4.52771    -0.375843
4.53349    -0.374874
4.53928    -0.375798
4.54506    -0.375227
4.55084    -0.374393
4.55662    -0.375091
4.56241    -0.374463
4.56819    -0.376454
4.57397    -0.374562
4.57975    -0.373856
4.58554    -0.375125
4.59132    -0.374096
