TIME[ns],    Itot[uA],
6.42358    -0.239909
6.43884    -0.239185
6.45395    -0.240284
6.46898    -0.238948
6.48432    -0.239186
6.49977    -0.238214
6.51505    -0.239333
6.53009    -0.237638
6.54515    -0.238492
6.56039    -0.2364
6.57551    -0.235073
6.59055    -0.236419
6.6058    -0.234291
6.6209    -0.232203
6.63599    -0.231948
6.6512    -0.229768
6.66636    -0.230142
6.68163    -0.231492
6.69667    -0.230842
6.71172    -0.228458
6.72693    -0.226888
6.74205    -0.227278
6.75742    -0.227771
6.77263    -0.226736
6.7877    -0.22686
6.80275    -0.227248
6.81801    -0.225557
6.83312    -0.223407
6.84861    -0.223224
6.86399    -0.223174
6.87919    -0.22232
6.89427    -0.220803
6.90946    -0.221752
6.92455    -0.220694
6.93961    -0.219248
6.95489    -0.220615
6.96998    -0.220001
6.98504    -0.219739
7.0002    -0.218004
7.01525    -0.21849
7.03053    -0.217682
7.04583    -0.216444
7.06096    -0.215756
7.07604    -0.214357
7.09123    -0.215053
7.10626    -0.212685
7.12139    -0.212268
7.13661    -0.210659
7.15215    -0.210314
7.16771    -0.21157
7.18317    -0.210735
7.19846    -0.210289
7.21351    -0.209075
7.22857    -0.20692
7.24386    -0.208336
7.25927    -0.20753
7.27473    -0.207817
7.29007    -0.205838
7.30523    -0.206371
7.32028    -0.204627
7.33532    -0.204095
7.35059    -0.203541
7.36569    -0.204819
7.3809    -0.204975
7.39597    -0.201676
7.41106    -0.201527
7.42634    -0.199079
7.44162    -0.19959
7.45665    -0.199313
7.47189    -0.199907
7.48693    -0.198675
7.50199    -0.197009
7.51719    -0.196601
7.53231    -0.195754
7.54749    -0.196245
7.56264    -0.19593
7.57788    -0.194702
7.59302    -0.19416
7.60826    -0.193409
7.62331    -0.192958
7.63843    -0.190929
7.65354    -0.190908
7.66857    -0.191056
7.68388    -0.191176
7.69933    -0.189919
7.71458    -0.189525
7.72964    -0.187845
7.74479    -0.186361
7.75995    -0.187146
7.77511    -0.18798
7.79017    -0.187561
7.80519    -0.186709
7.82044    -0.182686
7.83546    -0.182247
7.8505    -0.181177
7.86579    -0.182069
