TIME[ns],    Itot[uA],
6190.35    -1.19432e-07
6208.29    -1.0583e-07
6226.23    -1.08179e-07
6244.18    -1.09749e-07
6262.12    -1.10562e-07
6280.06    -1.16296e-07
6298.01    -1.19363e-07
6315.95    -1.07184e-07
6333.89    -1.08116e-07
6351.84    -1.09683e-07
6369.78    -1.10426e-07
6387.72    -1.18425e-07
6405.67    -1.19299e-07
6423.61    -1.0711e-07
6441.55    -1.08047e-07
6459.5    -1.09927e-07
6477.44    -1.13659e-07
6495.38    -1.18105e-07
6513.32    -1.19206e-07
6531.27    -1.0748e-07
6549.21    -1.09429e-07
6567.15    -1.10087e-07
6585.1    -1.15764e-07
6603.04    -1.18885e-07
6620.98    -1.05544e-07
6638.93    -1.0793e-07
6656.87    -1.09364e-07
6674.81    -1.1003e-07
6692.76    -1.17835e-07
6710.7    -1.18825e-07
6728.64    -1.06895e-07
6746.59    -1.07864e-07
6764.53    -1.09328e-07
6782.47    -1.13265e-07
6800.41    -1.17773e-07
6818.36    -1.18763e-07
6836.3    -1.06807e-07
6854.24    -1.09246e-07
6872.19    -1.09654e-07
6890.13    -1.13204e-07
6908.07    -1.18531e-07
6926.02    -1.05097e-07
6943.96    -1.07693e-07
6961.9    -1.09153e-07
6979.85    -1.09846e-07
6997.79    -1.15322e-07
7015.73    -1.18464e-07
7033.67    -1.05037e-07
7051.62    -1.07632e-07
7069.56    -1.09088e-07
7087.5    -1.09789e-07
7105.45    -1.17452e-07
7123.39    -1.18402e-07
7141.33    -1.06305e-07
7159.28    -1.07565e-07
7177.22    -1.09418e-07
7195.16    -1.13023e-07
7213.11    -1.17396e-07
7231.05    -1.18235e-07
7248.99    -1.0618e-07
7266.94    -1.08714e-07
7284.88    -1.09357e-07
7302.82    -1.15142e-07
7320.76    -1.18177e-07
7338.71    -1.04576e-07
7356.65    -1.0704e-07
7374.59    -1.08641e-07
7392.54    -1.0955e-07
7410.48    -1.17245e-07
7428.42    -1.18116e-07
7446.37    -1.05927e-07
7464.31    -1.06973e-07
7482.25    -1.08572e-07
7500.2    -1.12786e-07
7518.14    -1.17185e-07
7536.08    -1.18043e-07
7554.02    -1.05863e-07
7571.97    -1.08355e-07
7589.91    -1.08928e-07
7607.85    -1.12725e-07
7625.8    -1.17098e-07
7643.74    -1.04396e-07
7661.68    -1.06311e-07
7679.63    -1.07853e-07
7697.57    -1.08847e-07
7715.51    -1.14832e-07
7733.45    -1.17866e-07
7751.4    -1.04329e-07
7769.34    -1.06249e-07
7787.28    -1.07791e-07
7805.23    -1.08972e-07
7823.17    -1.16967e-07
7841.11    -1.17807e-07
7859.06    -1.0565e-07
7877    -1.06182e-07
7894.94    -1.07757e-07
7912.89    -1.12129e-07
7930.83    -1.16905e-07
7948.77    -1.17743e-07
7966.72    -1.05564e-07
7984.66    -1.07565e-07
8002.6    -1.07975e-07
8020.54    -1.14247e-07
8038.49    -1.16602e-07
8056.43    -1.04083e-07
8074.37    -1.06014e-07
8092.32    -1.07502e-07
8110.26    -1.07918e-07
8128.2    -1.16133e-07
8146.15    -1.17348e-07
8164.09    -1.04019e-07
8182.03    -1.05947e-07
8199.98    -1.07431e-07
8217.92    -1.11156e-07
8235.86    -1.1607e-07
8253.8    -1.17223e-07
8271.75    -1.05372e-07
8289.69    -1.0733e-07
8307.63    -1.07375e-07
8325.58    -1.11094e-07
8343.52    -1.16009e-07
8361.46    -1.03579e-07
8379.41    -1.05307e-07
8397.35    -1.07266e-07
8415.29    -1.07674e-07
8433.23    -1.1321e-07
8451.18    -1.15504e-07
8469.12    -1.03512e-07
8487.06    -1.05729e-07
