TIME[ns],    Itot[uA],
10.265    -67.862
10.284    -65.6026
10.3029    -66.7404
10.3218    -66.8677
10.3407    -64.2311
10.3596    -66.9641
10.3785    -66.0787
10.3974    -66.2061
10.4163    -66.3044
10.4352    -66.5986
10.4541    -66.342
10.473    -65.8064
10.4919    -65.978
10.5108    -66.1742
10.5297    -65.7706
10.5486    -69.7074
10.5675    -65.1092
10.5864    -68.6201
10.6053    -67.8562
10.6242    -67.3974
10.6431    -69.9613
10.662    -65.7635
10.6809    -66.4626
10.6998    -67.4383
10.7187    -66.8275
10.7377    -65.8395
10.7566    -69.672
10.7755    -64.7894
10.7944    -67.369
10.8133    -67.5777
10.8322    -67.1852
10.8511    -67.3155
10.87    -66.6121
10.8889    -67.3542
10.9078    -67.8787
10.9267    -68.8653
10.9456    -67.0168
10.9645    -67.4996
10.9834    -67.2422
11.0023    -67.1158
11.0212    -68.9868
11.0401    -69.228
11.059    -65.9035
11.0779    -69.9578
11.0968    -69.7078
11.1157    -67.3537
11.1346    -69.3184
11.1535    -67.1202
11.1725    -67.2766
11.1914    -67.5303
11.2103    -67.3797
11.2292    -66.2809
11.2481    -69.7228
11.267    -66.014
11.2859    -68.0151
11.3048    -68.1027
11.3237    -67.8823
11.3426    -68.1164
11.3615    -68.0664
11.3804    -68.8129
11.3993    -69.8319
11.4182    -67.2579
11.4371    -67.2114
11.456    -67.9674
11.4749    -69.876
11.4938    -68.0624
11.5127    -70.5346
11.5316    -68.0526
11.5505    -66.6627
11.5694    -71.0938
11.5883    -66.9044
11.6073    -68.3307
11.6262    -68.7588
11.6451    -67.833
11.664    -66.6361
11.6829    -69.8173
11.7018    -68.1628
11.7207    -68.7847
11.7396    -70.648
11.7585    -65.9797
11.7774    -66.663
11.7963    -71.1656
11.8152    -66.9861
11.8341    -68.7948
11.853    -67.0583
11.8719    -70.248
11.8908    -67.9475
11.9097    -68.6196
11.9286    -69.3198
11.9475    -67.6793
11.9664    -68.6865
11.9853    -69.7995
12.0042    -68.9348
12.0231    -68.7967
12.0421    -71.4616
12.061    -67.5113
12.0799    -68.2352
12.0988    -69.5918
12.1177    -69.1843
12.1366    -69.4554
12.1555    -68.3943
12.1744    -70.9956
12.1933    -65.8199
12.2122    -68.4404
12.2311    -73.0236
12.25    -66.6859
12.2689    -67.7304
12.2878    -70.3269
12.3067    -69.5372
12.3256    -70.9924
12.3445    -67.5918
12.3634    -71.7991
12.3823    -67.9608
12.4012    -71.2701
12.4201    -67.6
12.439    -69.4882
12.4579    -70.3949
12.4769    -68.8808
12.4958    -72.4469
12.5147    -69.1827
12.5336    -67.5108
12.5525    -69.5948
12.5714    -71.557
12.5903    -70.252
12.6092    -71.2751
12.6281    -66.7846
12.647    -70.4996
12.6659    -71.3328
12.6848    -65.6461
12.7037    -69.4079
12.7226    -70.7028
12.7415    -71.7532
12.7604    -69.9637
12.7793    -68.527
12.7982    -72.878
12.8171    -68.914
12.836    -72.1839
12.8549    -68.1764
12.8738    -70.9766
12.8927    -72.3216
12.9117    -70.2977
12.9306    -69.1689
12.9495    -70.6044
12.9684    -69.7838
12.9873    -71.3277
13.0062    -70.3649
13.0251    -72.4331
13.044    -68.6743
13.0629    -70.7735
13.0818    -69.1375
13.1007    -72.0552
13.1196    -70.5705
13.1385    -70.64
13.1574    -70.3687
13.1763    -72.3394
13.1952    -71.4703
13.2141    -68.737
13.233    -71.9025
13.2519    -69.6356
13.2708    -72.7088
13.2897    -67.8745
13.3086    -73.462
13.3275    -71.1521
13.3465    -68.8069
13.3654    -70.6427
13.3843    -74.5091
13.4032    -71.6384
13.4221    -71.2448
13.441    -70.4285
13.4599    -71.5872
13.4788    -72.8253
13.4977    -71.3198
13.5166    -69.7301
13.5355    -73.6452
13.5544    -70.1714
13.5733    -70.6726
13.5922    -69.5213
13.6111    -69.5511
13.63    -71.6301
13.6489    -73.3386
13.6678    -70.522
13.6867    -70.3572
13.7056    -73.0943
13.7245    -67.17
13.7434    -73.481
13.7623    -72.74
13.7812    -70.6169
13.8002    -67.9855
13.8191    -73.4268
13.838    -73.9504
13.8569    -70.8381
13.8758    -72.4097
13.8947    -72.4028
13.9136    -72.8034
13.9325    -70.6496
13.9514    -67.7087
13.9703    -71.3193
13.9892    -73.4044
14.0081    -70.7807
14.027    -72.5419
14.0459    -68.7239
14.0648    -72.5931
14.0837    -76.5918
14.1026    -70.3556
14.1215    -72.2626
14.1404    -72.4356
14.1593    -70.9065
14.1782    -70.4509
14.1971    -73.3454
14.216    -71.5806
14.235    -70.0719
14.2539    -73.8663
14.2728    -71.7549
14.2917    -71.2705
14.3106    -70.4551
14.3295    -71.9788
14.3484    -71.7333
14.3673    -70.541
14.3862    -72.0273
14.4051    -73.9442
14.424    -74.1149
14.4429    -71.9053
14.4618    -74.5585
14.4807    -69.7778
14.4996    -73.4562
14.5185    -74.6269
14.5374    -73.0645
14.5563    -70.3982
14.5752    -75.7439
14.5941    -70.3546
14.613    -72.5421
14.6319    -73.7002
14.6508    -72.0821
14.6698    -72.3076
14.6887    -70.5298
14.7076    -72.6301
14.7265    -72.3762
14.7454    -70.7918
14.7643    -72.8942
14.7832    -76.9595
14.8021    -69.4952
14.821    -71.525
14.8399    -74.9855
14.8588    -74.9974
14.8777    -71.4793
14.8966    -74.2511
14.9155    -70.6719
14.9344    -73.1307
14.9533    -76.5756
14.9722    -70.1661
14.9911    -72.6441
15.01    -72.5161
15.0289    -71.4095
15.0478    -72.775
15.0667    -72.3372
15.0856    -72.0578
15.1046    -72.6134
15.1235    -69.1944
15.1424    -74.2947
15.1613    -76.6227
15.1802    -70.6549
15.1991    -71.0367
15.218    -75.5661
15.2369    -72.584
15.2558    -71.9793
15.2747    -76.9205
15.2936    -72.3574
15.3125    -71.393
15.3314    -75.3202
15.3503    -70.6888
15.3692    -75.9213
15.3881    -72.4305
15.407    -70.34
15.4259    -72.8558
15.4448    -73.4869
15.4637    -75.6641
15.4826    -71.8322
15.5015    -71.4729
15.5204    -73.6085
15.5394    -71.262
15.5583    -71.3197
15.5772    -74.3598
15.5961    -76.8575
15.615    -73.2058
15.6339    -72.2237
15.6528    -77.1175
15.6717    -73.7362
15.6906    -72.4635
15.7095    -76.9906
15.7284    -70.1701
15.7473    -74.254
15.7662    -73.4741
15.7851    -73.3049
15.804    -72.8381
15.8229    -74.1177
15.8418    -73.0669
15.8607    -72.3958
15.8796    -72.1037
15.8985    -74.88
15.9174    -72.8706
15.9363    -71.2042
15.9552    -73.2168
15.9742    -77.56
15.9931    -72.3316
16.012    -72.6754
16.0309    -77.2933
16.0498    -72.7983
16.0687    -72.5533
16.0876    -74.9582
16.1065    -72.4726
16.1254    -71.6911
16.1443    -73.2833
16.1632    -76.2332
16.1821    -72.2816
16.201    -74.0607
16.2199    -74.9937
16.2388    -74.1298
16.2577    -72.0379
16.2766    -72.9856
16.2955    -73.2708
16.3144    -72.7645
16.3333    -73.6485
16.3522    -77.1785
16.3711    -70.9671
16.39    -73.9688
16.409    -74.3377
16.4279    -74.3205
16.4468    -71.6978
16.4657    -74.8205
16.4846    -74.6715
16.5035    -70.9685
16.5224    -74.6508
16.5413    -75.0804
16.5602    -75.313
16.5791    -73.8823
16.598    -72.7389
16.6169    -76.2123
16.6358    -71.5074
16.6547    -75.3603
16.6736    -75.8185
16.6925    -71.0919
16.7114    -73.3873
