TIME[ns],    Itot[uA],
2.88083    -0.0328993
2.88315    -0.0325944
2.88546    -0.0325935
2.88778    -0.0322883
2.89009    -0.0319829
2.89241    -0.0316777
2.89472    -0.0313728
2.89704    -0.0310677
2.89936    -0.0310665
2.90167    -0.0307613
2.90399    -0.0304561
2.9063    -0.0301508
2.90862    -0.0298458
2.91093    -0.0298449
2.91325    -0.0295397
2.91557    -0.0292345
2.91788    -0.0289291
2.9202    -0.0286241
2.92251    -0.0286232
2.92483    -0.0283185
2.92715    -0.0280135
2.92946    -0.0277087
2.93178    -0.0274038
2.93409    -0.0274029
2.93641    -0.0270983
2.93872    -0.0267935
2.94104    -0.0264887
2.94336    -0.0261838
2.94567    -0.0258788
2.94799    -0.0258783
2.9503    -0.0255736
2.95262    -0.0252686
2.95493    -0.0249637
2.95725    -0.0246588
2.95957    -0.024658
2.96188    -0.0243533
2.9642    -0.0240486
2.96651    -0.0237438
2.96883    -0.0234388
2.97114    -0.023438
2.97346    -0.0231334
2.97578    -0.0228286
2.97809    -0.0225241
2.98041    -0.0222194
2.98272    -0.0219148
2.98504    -0.0219144
2.98736    -0.0216097
2.98967    -0.0213053
2.99199    -0.0210008
2.9943    -0.0206962
2.99662    -0.0206957
2.99893    -0.020391
3.00125    -0.0200866
3.00357    -0.0197821
3.00588    -0.0194775
3.0082    -0.0191728
3.01051    -0.0191724
3.01283    -0.0188677
3.01514    -0.0185633
3.01746    -0.0182588
3.01978    -0.0179542
3.02209    -0.0179537
3.02441    -0.017649
3.02672    -0.0173446
3.02904    -0.0170401
3.03136    -0.0167358
3.03367    -0.0167355
3.03599    -0.0164311
3.0383    -0.0161267
3.04062    -0.0158222
3.04293    -0.015518
3.04525    -0.0152136
3.04757    -0.0152134
3.04988    -0.014909
3.0522    -0.0146046
3.05451    -0.0143003
3.05683    -0.013996
3.05914    -0.0139957
3.06146    -0.0136913
3.06378    -0.0133869
3.06609    -0.0130826
3.06841    -0.0127783
3.07072    -0.0124738
3.07304    -0.0124736
3.07535    -0.0121692
3.07767    -0.0118648
3.07999    -0.0115605
3.0823    -0.0112562
3.08462    -0.0112561
3.08693    -0.0109518
3.08925    -0.0106476
3.09157    -0.0103433
3.09388    -0.0100391
3.0962    -0.010039
3.09851    -0.00973478
3.10083    -0.00943052
3.10314    -0.00912626
3.10546    -0.008822
3.10778    -0.00851783
3.11009    -0.00851774
3.11241    -0.00821348
3.11472    -0.00790923
3.11704    -0.00760497
3.11935    -0.00730079
3.12167    -0.00730071
3.12399    -0.00699645
3.1263    -0.00669219
3.12862    -0.00638793
3.13093    -0.00608367
3.13325    -0.00577949
3.13557    -0.00577941
3.13788    -0.00547523
3.1402    -0.00517106
3.14251    -0.00486688
3.14483    -0.0045627
3.14714    -0.0045627
3.14946    -0.00425852
3.15178    -0.00395435
3.15409    -0.00365017
3.15641    -0.00334599
3.15872    -0.00304181
3.16104    -0.00304181
3.16335    -0.00273763
3.16567    -0.00243346
3.16799    -0.00212928
3.1703    -0.0018251
3.17262    -0.0018251
3.17493    -0.00152092
3.17725    -0.00121675
3.17957    -0.000912569
3.18188    -0.000608373
3.1842    -0.000304178
3.18651    -0.000304178
