TIME[ns],     Itot[uA],      Ie[uA],     Ih[uA],      Ieg[uA],      Ihg[uA] 
2.690000E+00    -1.954057E-02   0.000000E+00    -1.954057E-02   0.000000E+00   0.000000E+00 
2.700000E+00    -1.795608E-02   0.000000E+00    -1.795608E-02   0.000000E+00   0.000000E+00 
2.710000E+00    -1.689938E-02   0.000000E+00    -1.689938E-02   0.000000E+00   0.000000E+00 
2.720000E+00    -1.584264E-02   0.000000E+00    -1.584264E-02   0.000000E+00   0.000000E+00 
2.730000E+00    -1.425840E-02   0.000000E+00    -1.425840E-02   0.000000E+00   0.000000E+00 
2.740000E+00    -1.320188E-02   0.000000E+00    -1.320188E-02   0.000000E+00   0.000000E+00 
2.750000E+00    -1.161778E-02   0.000000E+00    -1.161778E-02   0.000000E+00   0.000000E+00 
2.760000E+00    -1.056155E-02   0.000000E+00    -1.056155E-02   0.000000E+00   0.000000E+00 
2.770000E+00    -8.977471E-03   0.000000E+00    -8.977471E-03   0.000000E+00   0.000000E+00 
2.780000E+00    -7.921290E-03   0.000000E+00    -7.921290E-03   0.000000E+00   0.000000E+00 
2.790000E+00    -6.865179E-03   0.000000E+00    -6.865179E-03   0.000000E+00   0.000000E+00 
2.800000E+00    -5.281354E-03   0.000000E+00    -5.281354E-03   0.000000E+00   0.000000E+00 
2.810000E+00    -4.225337E-03   0.000000E+00    -4.225337E-03   0.000000E+00   0.000000E+00 
2.820000E+00    -4.225185E-03   0.000000E+00    -4.225185E-03   0.000000E+00   0.000000E+00 
2.830000E+00    -4.224924E-03   0.000000E+00    -4.224924E-03   0.000000E+00   0.000000E+00 
2.840000E+00    -4.224740E-03   0.000000E+00    -4.224740E-03   0.000000E+00   0.000000E+00 
2.850000E+00    -4.224422E-03   0.000000E+00    -4.224422E-03   0.000000E+00   0.000000E+00 
2.860000E+00    -4.224145E-03   0.000000E+00    -4.224145E-03   0.000000E+00   0.000000E+00 
2.870000E+00    -4.223966E-03   0.000000E+00    -4.223966E-03   0.000000E+00   0.000000E+00 
2.880000E+00    -4.223807E-03   0.000000E+00    -4.223807E-03   0.000000E+00   0.000000E+00 
2.890000E+00    -4.223563E-03   0.000000E+00    -4.223563E-03   0.000000E+00   0.000000E+00 
2.900000E+00    -4.223299E-03   0.000000E+00    -4.223299E-03   0.000000E+00   0.000000E+00 
2.910000E+00    -4.223116E-03   0.000000E+00    -4.223116E-03   0.000000E+00   0.000000E+00 
2.920000E+00    -3.167265E-03   0.000000E+00    -3.167265E-03   0.000000E+00   0.000000E+00 
2.930000E+00    -2.111508E-03   0.000000E+00    -2.111508E-03   0.000000E+00   0.000000E+00 
2.940000E+00    -5.278781E-04   0.000000E+00    -5.278781E-04   0.000000E+00   0.000000E+00 
2.950000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
2.960000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
2.970000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
2.980000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
2.990000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.000000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.010000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.020000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.030000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.040000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.050000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.060000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.070000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.080000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.090000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.100000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.110000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.120000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.130000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.140000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.150000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.160000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.170000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.180000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.190000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.200000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.210000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.220000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.230000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.240000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.250000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.260000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.270000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
3.280000E+00    0.000000E+00   0.000000E+00    0.000000E+00   0.000000E+00   0.000000E+00 
